"","Group.1","Group.2","Group.3","Group.4","Group.5","Group.6","Group.7","x"
"90",1,"Vida","H",14,"N",4,1,6.2
"91",1,"Hiline","C",12,"Y",4,1,5
"92",1,"MTH","D",12,"Y",4,1,NA
"93",1,"Vida","D",12,"Y",4,1,NA
"94",1,"MTH","F",12,"Y",4,1,NA
"95",1,"Hiline","H",12,"Y",4,1,8.7
"96",1,"Hiline","S",12,"Y",4,1,7.2
"97",1,"MTH","C",14,"Y",4,1,7.9
"98",1,"Berkut","D",14,"Y",4,1,4
"99",1,"Hiline","F",14,"Y",4,1,NA
"100",1,"Vida","F",14,"Y",4,1,4.5
"101",1,"Berkut","H",14,"Y",4,1,8.8
"102",1,"MTH","H",14,"Y",4,1,6
"103",1,"MTH","S",14,"Y",4,1,8.6
"104",1,"Vida","S",14,"Y",4,1,6.8
"105",1,"MTH","C",12,"N",5,1,6.1
"106",1,"Vida","C",12,"N",5,1,NA
"107",1,"Hiline","D",12,"N",5,1,6.9
"108",1,"Hiline","F",12,"N",5,1,7
"109",1,"Vida","F",12,"N",5,1,7.6
"110",1,"Berkut","H",12,"N",5,1,14
"111",1,"MTH","H",12,"N",5,1,6
"112",1,"Berkut","S",12,"N",5,1,8.7
"113",1,"Vida","S",12,"N",5,1,7.3
"114",1,"MTH","D",14,"N",5,1,8.7
"115",1,"Berkut","F",14,"N",5,1,8
"116",1,"MTH","F",14,"N",5,1,7.6
"117",1,"Hiline","H",14,"N",5,1,4.6
"118",1,"Vida","H",14,"N",5,1,8.5
"119",1,"Hiline","S",14,"N",5,1,6.8
"120",1,"Hiline","C",12,"Y",5,1,8.5
"121",1,"MTH","D",12,"Y",5,1,4
"122",1,"MTH","F",12,"Y",5,1,8.2
"123",1,"Hiline","H",12,"Y",5,1,NA
"124",1,"Vida","H",12,"Y",5,1,NA
"125",1,"Hiline","S",12,"Y",5,1,3.8
"126",1,"MTH","C",14,"Y",5,1,7.4
"127",1,"Vida","C",14,"Y",5,1,NA
"128",1,"Hiline","D",14,"Y",5,1,4.1
"129",1,"Hiline","F",14,"Y",5,1,3.2
"130",1,"Vida","F",14,"Y",5,1,3.6
"131",1,"Berkut","H",14,"Y",5,1,9.3
"132",1,"Vida","S",14,"Y",5,1,7
"133",1,"MTH","C",12,"N",1,2,6.2
"134",1,"Hiline","D",12,"N",1,2,NA
"135",1,"Hiline","F",12,"N",1,2,8.1
"136",1,"Vida","F",12,"N",1,2,7.7
"137",1,"MTH","H",12,"N",1,2,6.4
"138",1,"MTH","S",12,"N",1,2,8.4
"139",1,"Vida","S",12,"N",1,2,7.5
"140",1,"Berkut","C",14,"N",1,2,8
"141",1,"Hiline","C",14,"N",1,2,6.7
"142",1,"Vida","D",14,"N",1,2,NA
"143",1,"MTH","F",14,"N",1,2,6.4
"144",1,"Hiline","H",14,"N",1,2,7.1
"145",1,"Vida","H",14,"N",1,2,7.3
"146",1,"Hiline","S",14,"N",1,2,6.2
"147",1,"Vida","D",12,"Y",1,2,NA
"148",1,"MTH","F",12,"Y",1,2,NA
"149",1,"Hiline","H",12,"Y",1,2,6.5
"150",1,"Vida","H",12,"Y",1,2,8.8
"151",1,"Hiline","S",12,"Y",1,2,3.2
"152",1,"MTH","C",14,"Y",1,2,9
"153",1,"Vida","C",14,"Y",1,2,NA
"154",1,"Hiline","D",14,"Y",1,2,NA
"155",1,"Hiline","F",14,"Y",1,2,NA
"156",1,"Vida","F",14,"Y",1,2,8.7
"157",1,"MTH","S",14,"Y",1,2,8.3
"158",1,"Vida","S",14,"Y",1,2,NA
"159",1,"MTH","C",12,"N",2,2,6.5
"160",1,"Vida","C",12,"N",2,2,7.5
"161",1,"Hiline","D",12,"N",2,2,7.8
"162",1,"MTH","H",12,"N",2,2,NA
"163",1,"Hiline","C",14,"N",2,2,6.2
"164",1,"MTH","D",14,"N",2,2,7.4
"165",1,"Vida","D",14,"N",2,2,8.1
"166",1,"Berkut","F",14,"N",2,2,8.9
"167",1,"MTH","F",14,"N",2,2,5.7
"168",1,"Hiline","H",14,"N",2,2,7.1
"169",1,"Vida","H",14,"N",2,2,8.3
"170",1,"Hiline","S",14,"N",2,2,NA
"171",1,"Hiline","C",12,"Y",2,2,NA
"172",1,"MTH","D",12,"Y",2,2,4.1
"173",1,"Vida","D",12,"Y",2,2,6.5
"174",1,"MTH","F",12,"Y",2,2,NA
"175",1,"Hiline","H",12,"Y",2,2,4.8
"176",1,"Vida","H",12,"Y",2,2,NA
"177",1,"MTH","C",14,"Y",2,2,4.2
"178",1,"Vida","C",14,"Y",2,2,NA
"179",1,"Hiline","D",14,"Y",2,2,3.8
"180",1,"Hiline","F",14,"Y",2,2,3.9
"181",1,"Vida","F",14,"Y",2,2,NA
"182",1,"Vida","S",14,"Y",2,2,NA
"183",1,"Vida","C",12,"N",3,2,NA
"184",1,"Hiline","D",12,"N",3,2,9.2
"185",1,"Hiline","F",12,"N",3,2,8.3
"186",1,"Vida","F",12,"N",3,2,8.2
"187",1,"MTH","H",12,"N",3,2,5.6
"188",1,"Hiline","C",14,"N",3,2,NA
"189",1,"MTH","D",14,"N",3,2,9.1
"190",1,"Vida","D",14,"N",3,2,NA
"191",1,"MTH","F",14,"N",3,2,8
"192",1,"Hiline","H",14,"N",3,2,6
"193",1,"Vida","H",14,"N",3,2,NA
"194",1,"Hiline","S",14,"N",3,2,NA
"195",1,"Hiline","C",12,"Y",3,2,5
"196",1,"MTH","D",12,"Y",3,2,2.2
"197",1,"Vida","D",12,"Y",3,2,3.6
"198",1,"MTH","F",12,"Y",3,2,6.5
"199",1,"Hiline","H",12,"Y",3,2,8
"200",1,"Vida","H",12,"Y",3,2,NA
"201",1,"MTH","C",14,"Y",3,2,9.3
"202",1,"Vida","C",14,"Y",3,2,NA
"203",1,"Hiline","D",14,"Y",3,2,NA
"204",1,"Hiline","F",14,"Y",3,2,4.3
"205",1,"Vida","F",14,"Y",3,2,4.2
"206",1,"Berkut","H",14,"Y",3,2,8.5
"207",1,"MTH","S",14,"Y",3,2,6.9
"208",1,"Vida","S",14,"Y",3,2,7.4
"209",1,"MTH","C",12,"N",4,2,6.6
"210",1,"Vida","C",12,"N",4,2,8.2
"211",1,"Hiline","D",12,"N",4,2,9.3
"212",1,"Vida","F",12,"N",4,2,7.5
"213",1,"MTH","H",12,"N",4,2,5.8
"214",1,"Berkut","S",12,"N",4,2,8.5
"215",1,"MTH","S",12,"N",4,2,8.8
"216",1,"Hiline","C",14,"N",4,2,NA
"217",1,"MTH","D",14,"N",4,2,7.5
"218",1,"Vida","D",14,"N",4,2,NA
"219",1,"MTH","F",14,"N",4,2,8.1
"220",1,"Hiline","H",14,"N",4,2,6.7
"221",1,"Vida","H",14,"N",4,2,6.3
"222",1,"Hiline","C",12,"Y",4,2,8
"223",1,"MTH","D",12,"Y",4,2,6.2
"224",1,"Vida","D",12,"Y",4,2,8
"225",1,"MTH","F",12,"Y",4,2,NA
"226",1,"Hiline","H",12,"Y",4,2,4.9
"227",1,"Hiline","S",12,"Y",4,2,3.7
"228",1,"MTH","C",14,"Y",4,2,3.6
"229",1,"Hiline","F",14,"Y",4,2,7.9
"230",1,"Vida","F",14,"Y",4,2,7.4
"231",1,"Berkut","H",14,"Y",4,2,8.7
"232",1,"MTH","H",14,"Y",4,2,NA
"233",1,"MTH","S",14,"Y",4,2,9
"234",1,"MTH","C",12,"N",5,2,6.3
"235",1,"Vida","C",12,"N",5,2,NA
"236",1,"Hiline","D",12,"N",5,2,7.8
"237",1,"Hiline","F",12,"N",5,2,9.3
"238",1,"Vida","F",12,"N",5,2,9
"239",1,"Berkut","H",12,"N",5,2,NA
"240",1,"MTH","H",12,"N",5,2,5.6
"241",1,"Berkut","S",12,"N",5,2,9.6
"242",1,"Vida","S",12,"N",5,2,9.6
"243",1,"MTH","D",14,"N",5,2,NA
"244",1,"Berkut","F",14,"N",5,2,8.5
"245",1,"MTH","F",14,"N",5,2,8.3
"246",1,"Hiline","H",14,"N",5,2,6.4
"247",1,"Vida","H",14,"N",5,2,7.1
"248",1,"Hiline","S",14,"N",5,2,6.8
"249",1,"Hiline","C",12,"Y",5,2,5
"250",1,"MTH","D",12,"Y",5,2,6.2
"251",1,"MTH","F",12,"Y",5,2,3.8
"252",1,"Hiline","H",12,"Y",5,2,8
"253",1,"Vida","H",12,"Y",5,2,6.5
"254",1,"Hiline","S",12,"Y",5,2,6.2
"255",1,"MTH","C",14,"Y",5,2,NA
"256",1,"Vida","C",14,"Y",5,2,10.8
"257",1,"Hiline","D",14,"Y",5,2,4
"258",1,"Hiline","F",14,"Y",5,2,NA
"259",1,"Vida","F",14,"Y",5,2,3
"260",1,"Berkut","H",14,"Y",5,2,7
"261",1,"Vida","S",14,"Y",5,2,6
"262",1,"MTH","C",12,"N",1,3,5.5
"263",1,"Hiline","D",12,"N",1,3,8.4
"264",1,"Hiline","F",12,"N",1,3,8.7
"265",1,"Vida","F",12,"N",1,3,6.2
"266",1,"MTH","H",12,"N",1,3,6.3
"267",1,"MTH","S",12,"N",1,3,7
"268",1,"Vida","S",12,"N",1,3,8.5
"269",1,"Hiline","C",14,"N",1,3,8.4
"270",1,"Vida","D",14,"N",1,3,6.2
"271",1,"Hiline","H",14,"N",1,3,7.2
"272",1,"Vida","H",14,"N",1,3,7.3
"273",1,"Vida","D",12,"Y",1,3,NA
"274",1,"MTH","F",12,"Y",1,3,NA
"275",1,"Hiline","H",12,"Y",1,3,8.9
"276",1,"Vida","H",12,"Y",1,3,8.7
"277",1,"Hiline","S",12,"Y",1,3,3.4
"278",1,"MTH","C",14,"Y",1,3,NA
"279",1,"Vida","C",14,"Y",1,3,NA
"280",1,"Hiline","D",14,"Y",1,3,3.5
"281",1,"Hiline","F",14,"Y",1,3,NA
"282",1,"Vida","F",14,"Y",1,3,NA
"283",1,"MTH","S",14,"Y",1,3,8.8
"284",1,"Vida","S",14,"Y",1,3,NA
"285",1,"MTH","C",12,"N",2,3,6.8
"286",1,"Vida","C",12,"N",2,3,NA
"287",1,"Hiline","D",12,"N",2,3,8.5
"288",1,"MTH","H",12,"N",2,3,6.2
"289",1,"Hiline","C",14,"N",2,3,NA
"290",1,"MTH","D",14,"N",2,3,7.8
"291",1,"Vida","D",14,"N",2,3,7.1
"292",1,"Berkut","F",14,"N",2,3,8.3
"293",1,"MTH","F",14,"N",2,3,8.3
"294",1,"Hiline","H",14,"N",2,3,7.5
"295",1,"Vida","H",14,"N",2,3,8.5
"296",1,"Hiline","S",14,"N",2,3,6.1
"297",1,"Hiline","C",12,"Y",2,3,NA
"298",1,"MTH","D",12,"Y",2,3,NA
"299",1,"Vida","D",12,"Y",2,3,4.2
"300",1,"MTH","F",12,"Y",2,3,NA
"301",1,"Hiline","H",12,"Y",2,3,8.9
"302",1,"Vida","H",12,"Y",2,3,5.7
"303",1,"MTH","C",14,"Y",2,3,8.3
"304",1,"Vida","C",14,"Y",2,3,NA
"305",1,"Hiline","D",14,"Y",2,3,4.4
"306",1,"Hiline","F",14,"Y",2,3,7
"307",1,"Vida","F",14,"Y",2,3,NA
"308",1,"Vida","S",14,"Y",2,3,7.2
"309",1,"Vida","C",12,"N",3,3,NA
"310",1,"Hiline","D",12,"N",3,3,9
"311",1,"Hiline","F",12,"N",3,3,7.4
"312",1,"Vida","F",12,"N",3,3,7.5
"313",1,"MTH","H",12,"N",3,3,5.9
"314",1,"Hiline","C",14,"N",3,3,NA
"315",1,"MTH","D",14,"N",3,3,8.6
"316",1,"Vida","D",14,"N",3,3,8
"317",1,"MTH","F",14,"N",3,3,8.6
"318",1,"Hiline","H",14,"N",3,3,6.3
"319",1,"Vida","H",14,"N",3,3,8
"320",1,"Hiline","S",14,"N",3,3,6.7
"321",1,"Hiline","C",12,"Y",3,3,6.5
"322",1,"MTH","D",12,"Y",3,3,3
"323",1,"Vida","D",12,"Y",3,3,NA
"324",1,"MTH","F",12,"Y",3,3,5.1
"325",1,"Hiline","H",12,"Y",3,3,8.2
"326",1,"Vida","H",12,"Y",3,3,5.3
"327",1,"MTH","C",14,"Y",3,3,NA
"328",1,"Vida","C",14,"Y",3,3,6
"329",1,"Hiline","D",14,"Y",3,3,7
"330",1,"Hiline","F",14,"Y",3,3,6.6
"331",1,"Vida","F",14,"Y",3,3,8.9
"332",1,"Berkut","H",14,"Y",3,3,9
"333",1,"MTH","S",14,"Y",3,3,4.5
"334",1,"Vida","S",14,"Y",3,3,8.6
"335",1,"MTH","C",12,"N",4,3,6.2
"336",1,"Vida","C",12,"N",4,3,8.4
"337",1,"Hiline","D",12,"N",4,3,8.6
"338",1,"Vida","F",12,"N",4,3,NA
"339",1,"MTH","H",12,"N",4,3,6.1
"340",1,"Berkut","S",12,"N",4,3,8.5
"341",1,"MTH","S",12,"N",4,3,7.6
"342",1,"Hiline","C",14,"N",4,3,NA
"343",1,"MTH","D",14,"N",4,3,8.8
"344",1,"Vida","D",14,"N",4,3,6.5
"345",1,"MTH","F",14,"N",4,3,7.9
"346",1,"Hiline","H",14,"N",4,3,6.9
"347",1,"Vida","H",14,"N",4,3,6.1
"348",1,"Hiline","C",12,"Y",4,3,8
"349",1,"MTH","D",12,"Y",4,3,3.4
"350",1,"Vida","D",12,"Y",4,3,NA
"351",1,"MTH","F",12,"Y",4,3,NA
"352",1,"Hiline","H",12,"Y",4,3,5.5
"353",1,"Hiline","S",12,"Y",4,3,4
"354",1,"MTH","C",14,"Y",4,3,8.1
"355",1,"Hiline","F",14,"Y",4,3,6.9
"356",1,"Vida","F",14,"Y",4,3,5.3
"357",1,"Berkut","H",14,"Y",4,3,7.1
"358",1,"MTH","H",14,"Y",4,3,NA
"359",1,"MTH","S",14,"Y",4,3,4.2
"360",1,"Vida","S",14,"Y",4,3,7.2
"361",1,"MTH","C",12,"N",5,3,6.8
"362",1,"Vida","C",12,"N",5,3,NA
"363",1,"Hiline","D",12,"N",5,3,7.1
"364",1,"Hiline","F",12,"N",5,3,NA
"365",1,"Vida","F",12,"N",5,3,NA
"366",1,"Berkut","H",12,"N",5,3,7.6
"367",1,"MTH","H",12,"N",5,3,5
"368",1,"Berkut","S",12,"N",5,3,9.1
"369",1,"Vida","S",12,"N",5,3,10.3
"370",1,"MTH","D",14,"N",5,3,9.3
"371",1,"Berkut","F",14,"N",5,3,9.5
"372",1,"MTH","F",14,"N",5,3,8.9
"373",1,"Hiline","H",14,"N",5,3,5.6
"374",1,"Vida","H",14,"N",5,3,6.8
"375",1,"Hiline","S",14,"N",5,3,NA
"376",1,"Hiline","C",12,"Y",5,3,6.5
"377",1,"MTH","D",12,"Y",5,3,NA
"378",1,"MTH","F",12,"Y",5,3,NA
"379",1,"Hiline","H",12,"Y",5,3,8.5
"380",1,"Vida","H",12,"Y",5,3,6.5
"381",1,"Hiline","S",12,"Y",5,3,7.1
"382",1,"MTH","C",14,"Y",5,3,2.2
"383",1,"Vida","C",14,"Y",5,3,9
"384",1,"Hiline","D",14,"Y",5,3,5.6
"385",1,"Hiline","F",14,"Y",5,3,4.1
"386",1,"Vida","F",14,"Y",5,3,5.4
"387",1,"Berkut","H",14,"Y",5,3,9.7
"388",1,"Vida","S",14,"Y",5,3,8.5
"389",1,"Hiline","D",12,"N",1,4,7.6
"390",1,"Hiline","F",12,"N",1,4,8.6
"391",1,"Vida","F",12,"N",1,4,8.7
"392",1,"MTH","H",12,"N",1,4,6.9
"393",1,"MTH","S",12,"N",1,4,8.8
"394",1,"Vida","S",12,"N",1,4,NA
"395",1,"Hiline","C",14,"N",1,4,6.9
"396",1,"Vida","D",14,"N",1,4,7.2
"397",1,"Hiline","H",14,"N",1,4,NA
"398",1,"Vida","H",14,"N",1,4,6.5
"399",1,"Vida","D",12,"Y",1,4,NA
"400",1,"MTH","F",12,"Y",1,4,7.2
"401",1,"Hiline","H",12,"Y",1,4,8.6
"402",1,"Vida","H",12,"Y",1,4,NA
"403",1,"MTH","C",14,"Y",1,4,7.2
"404",1,"Vida","C",14,"Y",1,4,NA
"405",1,"Hiline","D",14,"Y",1,4,NA
"406",1,"Hiline","F",14,"Y",1,4,NA
"407",1,"Vida","F",14,"Y",1,4,6
"408",1,"MTH","S",14,"Y",1,4,4.2
"409",1,"Vida","S",14,"Y",1,4,NA
"410",1,"MTH","C",12,"N",2,4,6
"411",1,"Vida","C",12,"N",2,4,8.3
"412",1,"MTH","H",12,"N",2,4,NA
"413",1,"Hiline","C",14,"N",2,4,7.6
"414",1,"Vida","D",14,"N",2,4,5.6
"415",1,"Berkut","F",14,"N",2,4,9
"416",1,"MTH","F",14,"N",2,4,8.4
"417",1,"Hiline","H",14,"N",2,4,6.7
"418",1,"Vida","H",14,"N",2,4,5.9
"419",1,"Hiline","S",14,"N",2,4,5.9
"420",1,"Hiline","C",12,"Y",2,4,8.2
"421",1,"MTH","D",12,"Y",2,4,NA
"422",1,"Vida","D",12,"Y",2,4,4.5
"423",1,"MTH","F",12,"Y",2,4,NA
"424",1,"Hiline","H",12,"Y",2,4,8
"425",1,"Vida","H",12,"Y",2,4,4.7
"426",1,"MTH","C",14,"Y",2,4,5.1
"427",1,"Vida","C",14,"Y",2,4,7
"428",1,"Hiline","D",14,"Y",2,4,5.7
"429",1,"Hiline","F",14,"Y",2,4,4.5
"430",1,"Vida","F",14,"Y",2,4,7.3
"431",1,"Vida","S",14,"Y",2,4,NA
"432",1,"Vida","C",12,"N",3,4,NA
"433",1,"Hiline","F",12,"N",3,4,8.8
"434",1,"Vida","F",12,"N",3,4,NA
"435",1,"MTH","H",12,"N",3,4,6.1
"436",1,"Hiline","C",14,"N",3,4,NA
"437",1,"MTH","D",14,"N",3,4,NA
"438",1,"Vida","D",14,"N",3,4,NA
"439",1,"MTH","F",14,"N",3,4,8.3
"440",1,"Hiline","H",14,"N",3,4,7.5
"441",1,"Vida","H",14,"N",3,4,7.2
"442",1,"Hiline","S",14,"N",3,4,6.5
"443",1,"Hiline","C",12,"Y",3,4,5
"444",1,"MTH","D",12,"Y",3,4,2.7
"445",1,"Vida","D",12,"Y",3,4,NA
"446",1,"MTH","F",12,"Y",3,4,3.5
"447",1,"Vida","H",12,"Y",3,4,5.9
"448",1,"MTH","C",14,"Y",3,4,6
"449",1,"Vida","C",14,"Y",3,4,NA
"450",1,"Hiline","D",14,"Y",3,4,NA
"451",1,"Hiline","F",14,"Y",3,4,3.2
"452",1,"Vida","F",14,"Y",3,4,3.9
"453",1,"Berkut","H",14,"Y",3,4,9.5
"454",1,"MTH","S",14,"Y",3,4,2.6
"455",1,"Vida","S",14,"Y",3,4,NA
"456",1,"MTH","C",12,"N",4,4,6.4
"457",1,"Vida","C",12,"N",4,4,7.6
"458",1,"Hiline","D",12,"N",4,4,9.3
"459",1,"Vida","F",12,"N",4,4,8.3
"460",1,"MTH","H",12,"N",4,4,6
"461",1,"Berkut","S",12,"N",4,4,9
"462",1,"MTH","S",12,"N",4,4,8.9
"463",1,"Hiline","C",14,"N",4,4,NA
"464",1,"Vida","D",14,"N",4,4,NA
"465",1,"MTH","F",14,"N",4,4,7.8
"466",1,"Hiline","H",14,"N",4,4,4.6
"467",1,"Vida","H",14,"N",4,4,6.6
"468",1,"Hiline","C",12,"Y",4,4,3
"469",1,"MTH","D",12,"Y",4,4,3.3
"470",1,"Vida","D",12,"Y",4,4,7.4
"471",1,"MTH","F",12,"Y",4,4,NA
"472",1,"Hiline","H",12,"Y",4,4,5.3
"473",1,"Hiline","S",12,"Y",4,4,3.3
"474",1,"MTH","C",14,"Y",4,4,8.1
"475",1,"Hiline","F",14,"Y",4,4,4.1
"476",1,"Vida","F",14,"Y",4,4,5.8
"477",1,"Berkut","H",14,"Y",4,4,7.5
"478",1,"MTH","H",14,"Y",4,4,6
"479",1,"MTH","S",14,"Y",4,4,8.2
"480",1,"Vida","S",14,"Y",4,4,9.4
"481",1,"MTH","C",12,"N",5,4,5.2
"482",1,"Vida","C",12,"N",5,4,NA
"483",1,"Hiline","D",12,"N",5,4,9.6
"484",1,"Hiline","F",12,"N",5,4,8.6
"485",1,"Vida","F",12,"N",5,4,7.8
"486",1,"Berkut","H",12,"N",5,4,7.8
"487",1,"MTH","H",12,"N",5,4,5.9
"488",1,"Berkut","S",12,"N",5,4,8.9
"489",1,"Vida","S",12,"N",5,4,9.6
"490",1,"MTH","D",14,"N",5,4,9
"491",1,"Berkut","F",14,"N",5,4,9.5
"492",1,"MTH","F",14,"N",5,4,8.3
"493",1,"Hiline","H",14,"N",5,4,5.8
"494",1,"Vida","H",14,"N",5,4,7.3
"495",1,"Hiline","S",14,"N",5,4,7.1
"496",1,"Hiline","C",12,"Y",5,4,10
"497",1,"MTH","D",12,"Y",5,4,7.2
"498",1,"MTH","F",12,"Y",5,4,NA
"499",1,"Hiline","H",12,"Y",5,4,NA
"500",1,"Vida","H",12,"Y",5,4,5.5
"501",1,"Hiline","S",12,"Y",5,4,NA
"502",1,"MTH","C",14,"Y",5,4,NA
"503",1,"Vida","C",14,"Y",5,4,NA
"504",1,"Hiline","D",14,"Y",5,4,NA
"505",1,"Hiline","F",14,"Y",5,4,5.8
"506",1,"Vida","F",14,"Y",5,4,8
"507",1,"Hiline","F",12,"N",1,5,9
"508",1,"Vida","F",12,"N",1,5,NA
"509",1,"MTH","H",12,"N",1,5,6.5
"510",1,"MTH","S",12,"N",1,5,NA
"511",1,"Vida","S",12,"N",1,5,6.8
"512",1,"Hiline","C",14,"N",1,5,NA
"513",1,"Vida","D",14,"N",1,5,6.2
"514",1,"Hiline","H",14,"N",1,5,NA
"515",1,"Vida","H",14,"N",1,5,6.3
"516",1,"Vida","D",12,"Y",1,5,NA
"517",1,"MTH","F",12,"Y",1,5,NA
"518",1,"Hiline","H",12,"Y",1,5,9
"519",1,"Vida","H",12,"Y",1,5,NA
"520",1,"MTH","C",14,"Y",1,5,NA
"521",1,"Vida","C",14,"Y",1,5,9
"522",1,"Hiline","D",14,"Y",1,5,NA
"523",1,"Hiline","F",14,"Y",1,5,NA
"524",1,"Vida","F",14,"Y",1,5,3.6
"525",1,"MTH","S",14,"Y",1,5,5.2
"526",1,"Vida","S",14,"Y",1,5,NA
"527",1,"MTH","C",12,"N",2,5,6.9
"528",1,"Vida","C",12,"N",2,5,NA
"529",1,"MTH","H",12,"N",2,5,6.2
"530",1,"Hiline","C",14,"N",2,5,NA
"531",1,"Vida","D",14,"N",2,5,7.1
"532",1,"MTH","F",14,"N",2,5,8.3
"533",1,"Hiline","H",14,"N",2,5,6
"534",1,"Vida","H",14,"N",2,5,7.5
"535",1,"Hiline","S",14,"N",2,5,5.8
"536",1,"Hiline","C",12,"Y",2,5,NA
"537",1,"MTH","D",12,"Y",2,5,3.5
"538",1,"Vida","D",12,"Y",2,5,5.2
"539",1,"MTH","F",12,"Y",2,5,7
"540",1,"Hiline","H",12,"Y",2,5,4.6
"541",1,"Vida","H",12,"Y",2,5,5.4
"542",1,"MTH","C",14,"Y",2,5,8.3
"543",1,"Vida","C",14,"Y",2,5,NA
"544",1,"Hiline","D",14,"Y",2,5,7
"545",1,"Hiline","F",14,"Y",2,5,3.1
"546",1,"Vida","F",14,"Y",2,5,NA
"547",1,"Vida","C",12,"N",3,5,NA
"548",1,"Hiline","F",12,"N",3,5,9
